GeneID,GSM2436514,GSM2436515,GSM2436516,GSM2436517,GSM2436518,GSM2436519,GSM2436520,GSM2436521,GSM2436522,GSM2436523
163702,42,1,0,3,0,8,7,14,13,35
284632,0,0,0,0,0,1,0,0,2,0
105376871,0,0,0,0,0,0,1,0,0,1
57822,254,20,4,0,0,41,34,22,23,50
90529,97,122,144,83,90,137,105,61,205,177
57185,97,162,305,146,188,298,215,50,284,365
100750325,0,0,1,0,0,3,1,1,0,0
11123,102,215,230,69,214,155,211,125,196,217
100506985,4,18,9,2,7,9,11,4,5,12
400746,0,0,0,0,1,0,1,0,1,0
10250,2997,4532,3054,2622,1784,2705,2856,2983,1769,2479
25932,9679,9082,8604,5256,7996,6107,6577,5864,5514,7644
105376876,0,0,0,0,0,1,0,0,0,0
864,13,0,3,0,2,13,24,5,8,19
102465437,0,0,0,0,0,0,0,0,0,0
107984932,0,0,0,0,0,1,0,1,0,0
105376878,0,0,0,0,0,0,1,0,0,0
100616365,0,0,0,0,0,0,0,0,0,0
105376879,0,0,0,0,0,0,0,0,1,1
25949,1014,866,1375,565,792,618,677,762,1151,764
57035,4476,3039,2503,4589,4455,3529,5197,3843,5033,3731
105376882,1,0,0,1,0,1,0,1,0,0
6007,4,9,8,7,10,5,6,7,6,5
23585,1609,1323,2720,1258,1853,1338,1622,1172,2601,1827
6006,705,587,885,490,741,553,738,425,976,833
55219,418,438,401,281,323,311,355,423,365,367
26119,162,200,254,122,212,199,208,101,353,320
57134,50,86,89,19,107,79,37,90,53,123
57190,447,526,1043,274,402,389,267,362,270,280
56181,264,404,624,321,437,316,285,110,645,365
646471,23,33,29,23,36,28,27,20,45,17
79000,39,41,80,33,58,41,41,12,82,44
164091,5,36,9,8,27,19,14,7,24,22
3925,1105,1372,2224,899,1264,793,1112,751,1741,1060
100500808,2,2,3,1,1,1,1,0,2,1
105376885,0,0,0,0,0,0,0,2,0,0
5051,148,91,238,106,192,162,113,59,278,192
101928216,0,0,0,0,2,0,0,1,0,2
2134,0,0,1,0,1,0,1,3,3,6
7780,6,1,0,2,0,0,6,5,3,1
105376910,0,0,0,0,0,0,0,0,0,0
84676,3,0,0,0,1,2,4,0,1,2
149420,72,105,117,83,182,125,164,88,286,276
105376886,0,0,0,1,0,0,1,0,0,0
79927,2917,5521,4493,827,2497,2746,2333,489,5603,3248
110806296,0,0,0,0,0,0,0,0,0,1
51042,293,633,273,231,104,351,201,376,239,249
10256,66,29,5,7,2,19,31,20,28,40
378807,0,0,0,0,0,2,0,1,1,0
101928303,10,17,4,4,3,4,9,13,9,7
64793,159,252,118,121,173,193,208,44,170,221
83442,6806,6168,8493,3182,5247,5642,3694,2792,5430,3274
91544,279,654,288,230,266,423,289,198,290,307
1043,26,32,42,11,9,47,17,1,37,16
55057,162,26,4,3,0,21,17,12,13,45
257101,0,3,0,0,0,1,1,0,0,0
79727,0,0,1,0,0,0,0,1,0,0
79947,242,366,410,178,361,341,255,83,361,285
101928324,0,16,3,4,2,2,1,5,1,1
3151,1327,1276,1663,956,1044,913,1082,886,1570,1319
6195,180,216,137,50,224,202,141,88,204,262
100302190,0,0,0,0,0,0,0,0,0,0
105376888,0,0,0,1,0,0,0,1,0,0
101928728,7,10,2,3,5,8,4,5,6,6
8289,265,394,360,353,404,420,354,548,176,367
55650,50,126,125,76,81,76,65,59,129,113
84243,105,185,132,68,106,133,129,127,124,118
2810,2616,306,195,1,0,674,841,1124,1248,1869
54707,273,390,249,182,260,235,177,87,231,162
63906,98,231,150,73,146,170,128,75,211,142
10726,1743,2323,2232,987,1384,1549,1295,776,1823,1412
8431,0,0,0,0,0,0,0,0,0,0
126695,21,5,3,0,0,5,22,16,20,30
388610,25,0,0,0,0,4,11,8,21,20
115572,408,1,46,5,5,227,242,200,278,362
101928391,0,0,0,0,0,0,0,0,0,1
6548,161,294,85,70,127,113,106,168,79,82
102723760,0,0,0,0,0,0,0,0,0,0
105376890,0,0,0,0,0,0,0,0,0,0
23038,53,153,81,49,105,114,76,73,84,112
84065,290,560,723,281,507,400,312,138,634,402
644961,117,124,159,74,96,117,114,80,102,114
84958,167,14,17,1,3,38,80,32,114,167
9064,785,1309,300,313,365,1007,296,347,955,635
8547,0,5,9,4,4,0,0,0,7,0
388611,3,0,1,0,0,1,0,0,4,2
2827,91,16,10,21,29,18,6,75,40,45
10163,874,2670,3084,1308,1379,2064,1522,772,2109,2097
105376892,1,2,1,0,1,0,1,0,0,0
27245,87,133,70,39,91,97,69,97,53,71
2268,833,1256,664,607,461,1332,493,289,410,369
111216282,6,11,5,2,4,5,6,1,4,1
2537,917,2192,1333,1607,1283,1243,1373,1282,2259,1067
199870,197,260,269,157,244,268,293,172,458,363
23673,2132,2539,2579,2169,1560,1959,2068,1894,1121,1654
5511,161,271,400,184,349,225,283,177,454,450
677774,0,1,0,0,0,1,0,0,1,3
9473,1,11,9,1,22,12,6,5,14,10
6118,565,763,1365,497,795,598,674,391,1262,837
27293,33,15,165,38,71,44,23,16,55,20
55113,68,131,112,57,130,91,78,47,166,111
2140,197,251,268,220,247,318,228,208,269,299
5724,108,27,196,95,92,86,48,31,57,40
22826,2042,1797,2020,777,988,1107,1077,932,1686,1149
93974,932,814,1449,514,751,712,650,759,1532,858
83667,73,160,70,69,215,126,93,232,91,89
54797,22,51,121,45,76,63,94,85,169,106
65979,760,936,1096,800,979,745,847,672,587,839
1104,159,132,139,59,151,155,163,58,174,202
8420,141,295,130,116,152,175,162,291,234,147
6080,0,0,1,1,0,0,0,1,0,0
26768,0,1,1,2,0,5,0,0,2,2
54952,134,335,378,171,324,242,208,184,364,202
85028,147,71,29,58,59,83,75,189,79,48
692212,24,3,0,2,3,2,2,9,0,3
677838,8,8,2,6,2,8,5,9,6,3
677825,6,3,1,3,5,3,2,13,2,3
692073,2,1,3,2,3,3,6,2,2,2
115273,0,0,3,0,0,1,1,3,1,0
6883,383,442,757,302,455,346,430,230,615,435
105378616,3,20,9,9,7,14,8,16,22,7
26824,1,6,2,1,1,4,2,1,3,3
10691,223,400,296,138,172,322,296,129,255,304
51441,2182,3395,2212,1294,1616,2139,2032,943,2481,2147
4985,1,1,2,3,2,1,1,2,0,1
2035,366,560,384,292,283,411,464,717,405,573
399474,27,9,16,13,14,23,22,63,20,25
6429,3975,5718,2946,2078,2320,3124,2723,2523,2318,2366
51102,142,296,345,188,262,206,177,110,297,201
10076,12,0,2,2,3,13,1,4,8,22
101928460,0,0,0,0,0,0,0,0,0,0
107984933,0,0,0,0,0,0,0,0,0,0
107984934,1,0,0,0,0,0,0,0,0,0
101929406,0,0,0,0,0,0,0,0,0,0
105378617,0,0,0,0,0,0,0,0,0,0
105378618,0,0,0,0,0,0,0,0,0,0
4146,10,0,5,0,6,4,1,2,4,2
100129196,13,1,12,16,24,14,10,35,17,12
7805,29,205,24,68,152,98,44,121,46,77
100616164,0,0,0,0,0,0,0,0,0,0
105378620,12,0,0,1,2,0,0,4,0,0
105378621,0,0,0,0,0,0,0,0,0,0
105378622,0,0,0,1,1,0,0,0,0,0
400748,0,0,0,0,0,0,0,0,0,0
9672,10,11,28,14,7,20,10,2,21,28
9698,1614,2801,1544,1123,1870,1696,1572,1320,1315,1662
692234,1,2,0,1,1,1,2,2,0,0
692235,1,2,0,1,1,1,2,2,0,0
692200,1,0,0,0,0,1,0,0,0,0
107984935,0,0,0,0,0,0,0,0,1,1
79570,0,0,0,0,0,0,1,1,1,5
9410,766,812,1205,454,739,747,801,389,1281,879
51538,292,458,701,272,434,353,364,269,582,395
2170,0,0,1,2,4,3,3,1,3,2
105378623,0,0,0,0,0,0,0,0,0,0
107985470,0,0,0,0,0,0,0,0,0,0
347735,76,56,134,35,215,128,74,82,312,107
105378625,0,0,0,0,0,0,0,0,0,0
105379772,0,0,0,0,0,0,0,0,0,0
149086,0,0,0,0,0,0,0,0,0,0
284551,0,0,1,0,1,0,1,1,0,0
105378626,13,5,7,10,8,8,7,5,5,8
64129,4026,3343,4467,1834,4199,3047,2133,1274,2096,1822
3061,26,56,74,34,54,46,49,33,64,31
553115,1345,2259,3361,1322,1921,1805,1514,1005,2626,1601
107985471,17,16,16,12,16,14,13,34,18,6
105378628,7,0,3,2,1,5,3,2,2,1
1307,131,24,13,4,8,35,78,64,70,157
101929444,1,0,0,0,0,1,0,3,3,1
576,0,0,0,0,0,1,3,0,4,4
100423028,0,0,0,0,0,0,0,0,0,0
90853,1,0,0,0,0,0,0,1,0,0
8073,4132,3417,3312,1938,2909,2857,3022,2801,2800,2857
10657,2787,4464,2913,2289,2281,2771,2594,2243,2483,3106
55116,75,104,138,66,118,71,87,136,109,107
100847018,0,0,0,0,0,0,0,0,0,0
23633,955,1261,767,489,779,850,768,578,458,886
200081,991,1411,710,664,593,977,861,314,519,901
79140,188,149,134,89,104,150,114,90,102,67
56063,176,258,175,136,102,148,130,253,155,114
55721,101,191,33,37,57,51,56,40,70,45
149069,17,44,26,20,11,26,22,43,3,17
8668,5119,4716,3838,1935,2185,2722,2405,1914,3007,2208
339483,512,1244,741,557,619,617,309,1256,498,330
84734,182,124,308,131,110,123,81,448,175,94
3932,1,0,0,0,3,5,2,0,0,0
3065,1454,1331,2136,839,1397,1384,1125,779,1532,1267
65108,1716,2109,3556,1245,2648,1713,1633,1874,1678,1610
105378629,0,3,1,3,0,2,1,0,3,2
81629,19,33,17,20,20,28,15,43,23,26
100128071,13,6,3,5,10,14,1,12,3,7
55108,853,1187,854,783,831,793,724,1171,774,783
728116,1,0,1,0,0,1,0,0,1,0
653121,145,806,450,360,590,679,463,229,753,770
102723870,0,0,1,1,1,1,0,0,0,0
339487,202,236,346,158,191,207,159,149,462,260
5928,1459,1470,1638,816,1567,1418,1487,594,1704,1950
81493,375,454,571,227,552,461,447,192,514,606
57648,201,457,587,190,266,462,281,122,255,380
8565,865,1655,1140,702,1312,848,692,466,949,802
64766,164,303,247,236,295,278,222,137,337,328
252995,3,1,1,1,1,2,3,2,0,1
105378631,0,0,0,0,0,0,0,0,0,0
3208,6,2,1,0,0,4,2,8,4,3
113452,142,125,78,24,10,87,49,166,205,103
105378632,0,0,0,0,0,0,0,0,0,0
127544,1390,1046,574,663,495,422,982,911,279,401
204,1838,2293,2590,1197,1905,1961,1852,917,2375,2134
105378635,2,1,0,0,0,0,0,2,1,0
113451,51,67,91,42,80,48,59,46,77,63
112268224,0,0,0,0,0,0,3,1,1,1
55223,61,21,31,25,32,44,37,25,32,46
149076,295,558,464,152,478,284,252,94,363,270
127550,1,0,0,1,0,0,3,0,0,0
1912,1249,2727,1460,673,1258,1326,1105,1017,1664,890
100500853,23,37,15,8,18,20,13,9,18,12
101929464,0,6,0,1,1,1,2,0,0,1
7579,0,29,12,28,15,15,14,36,32,21
114784,4,0,4,14,1,6,8,16,13,7
105378638,0,0,2,3,0,4,3,7,2,1
127540,0,0,0,0,0,0,0,0,0,0
402779,0,0,0,0,0,0,0,0,0,0
84970,0,0,1,0,0,0,0,0,0,0
105378639,0,0,0,0,0,0,0,0,0,0
105378640,1,0,0,0,0,0,0,0,0,0
105378641,0,0,0,0,0,0,0,0,0,0
693137,0,0,0,0,0,0,0,0,0,0
105378642,1,8,0,0,0,2,1,0,2,1
2709,95,4,6,0,2,32,43,37,142,117
127534,18,0,0,1,0,4,5,5,7,6
2707,346,32,31,0,1,104,164,61,172,267
2701,27,133,588,55,201,28,26,44,69,23
113444,617,823,971,556,723,670,596,335,846,617
58512,3,1,1,1,0,1,1,7,1,0
653160,37,43,64,36,117,39,42,39,45,43
100506144,1021,895,1967,806,1156,907,832,1151,1799,1086
9204,458,828,489,315,451,467,505,226,589,572
79830,101,249,307,123,225,206,210,143,314,297
105378644,0,0,0,1,0,0,0,0,0,0
6421,8254,10890,5372,4955,5543,7405,7646,3157,4890,7620
9202,368,703,713,410,679,603,610,465,440,661
100861513,18,57,57,36,54,42,45,41,33,53
79932,964,1696,1177,692,1163,1066,1008,632,946,1086
23154,113,132,116,58,112,164,118,88,106,153
339488,25,0,9,3,13,16,17,22,12,21
105378645,6,0,9,1,4,7,5,0,1,3
5690,1149,1453,2345,919,1478,1206,1159,855,1930,1430
105378646,0,0,0,0,0,0,0,0,0,0
127703,185,636,276,182,331,332,243,142,282,346
63967,6,0,6,8,5,11,10,17,8,19
192670,170,408,182,183,309,318,234,193,264,403
26523,207,303,225,164,230,274,240,92,202,365
192669,553,1051,567,554,489,764,726,354,268,580
105378647,0,0,0,2,1,2,1,2,0,2
27285,1,10,1,1,2,10,2,2,3,4
54936,118,376,321,184,237,241,206,102,357,197
1296,26,5,18,2,33,19,9,8,24,32
27095,801,512,1407,514,1076,713,873,349,1419,924
55700,1085,990,526,355,663,584,545,563,344,431
9967,1825,2887,2850,1707,1877,2129,1975,1108,1755,2032
79729,33,10,8,1,8,19,9,23,9,11
55194,143,334,317,128,241,193,106,118,232,120
83931,1483,1478,479,456,570,894,737,210,411,622
84967,152,281,326,155,267,155,148,205,343,179
127700,121,199,150,58,113,101,112,61,195,128
109616970,0,0,0,0,0,1,0,0,0,0
107984940,0,0,0,0,1,1,0,0,2,3
64960,323,508,708,276,460,397,308,280,772,381
1441,0,0,0,0,0,0,1,0,0,0
107984941,0,0,0,0,0,0,0,0,0,0
105378648,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0,0
100422898,0,0,0,0,0,0,0,0,0,0
107984942,1,0,3,0,0,2,1,0,0,5
728431,53,145,120,69,115,106,67,30,86,66
80149,6844,9206,6024,3299,4014,6296,4605,2129,1834,3857
102465438,2,5,1,4,3,5,5,3,0,3
64769,953,1173,1546,721,935,889,942,590,1436,1100
100847010,1,1,0,0,0,0,0,0,0,0
105378649,5,6,3,2,1,5,4,4,2,3
79753,122,201,168,104,87,210,174,124,188,172
7802,103,163,95,57,57,152,120,46,102,118
29889,1239,1394,1196,697,823,1072,1148,365,1146,1185
284654,0,0,0,0,0,0,0,0,0,0
54955,193,104,285,147,229,197,192,113,307,277
55143,14,18,15,10,20,13,24,23,36,25
284656,0,0,0,0,0,0,0,0,1,0
105378650,0,0,0,0,0,0,0,0,0,0
149175,35,23,72,30,48,34,32,14,70,42
79693,1073,1299,743,465,424,838,882,179,853,1000
127687,256,297,412,186,301,235,186,202,373,242
4520,551,980,547,324,364,577,490,260,372,679
3633,212,192,269,170,340,315,242,123,272,326
105378651,2,9,7,4,18,6,4,8,4,7
10946,1102,1897,1769,662,1216,1396,1030,329,1720,1399
2275,95,102,211,71,162,109,39,248,81,57
51118,1097,992,1036,465,523,753,741,517,804,822
5453,176,25,40,4,3,43,72,91,67,102
107985103,8,4,1,0,1,2,3,5,5,6
105378653,27,3,4,0,0,4,14,11,14,21
100500801,0,0,0,0,0,0,0,0,0,0
105378655,0,0,0,0,0,0,0,0,0,0
105378654,1,0,0,0,0,1,0,0,1,4
339442,1,0,0,0,0,0,0,0,1,2
105378657,14,11,61,8,20,23,2,1,2,1
107984943,0,0,0,0,0,0,0,0,0,0
105378656,0,0,0,0,0,0,0,0,0,0
105378658,0,0,0,0,0,0,0,0,0,0
105378660,0,0,0,0,0,0,0,0,0,0
64121,492,587,364,370,223,263,352,612,268,334
100527950,137,141,207,152,128,142,159,121,235,175
26292,134,130,207,141,124,137,156,110,231,174
105378663,1,2,0,2,1,0,0,3,1,0
81025,2,5,1,8,2,2,4,8,4,1
54933,68,28,47,17,19,17,31,29,42,56
105378662,5,4,5,3,5,2,2,6,4,2
79647,2047,2935,1809,1134,969,1800,2045,941,1395,2123
4725,1224,1230,1962,794,953,829,473,717,1671,951
23499,1691,5160,2195,3115,2408,3097,2446,2603,1013,2483
643314,44,238,125,88,143,182,160,150,99,157
105378950,0,5,0,1,1,3,1,0,0,0
353500,23,42,6,23,9,18,26,2,5,8
192217,1,1,1,1,2,0,0,3,0,1
728448,18,15,16,7,4,10,22,7,16,21
8761,410,398,321,310,226,303,212,278,243,272
101929516,22,24,16,9,6,17,9,8,11,14
677834,0,1,0,0,0,0,0,0,0,0
26508,4,0,0,1,0,6,5,0,4,6
84618,0,1,0,0,0,0,0,0,0,0
51440,0,0,0,0,0,0,0,0,0,0
10450,407,595,667,253,330,373,321,223,763,435
656,10,6,19,8,6,12,10,5,14,10
64064,1,1,2,1,3,0,0,2,0,1
105378666,0,0,0,0,0,0,0,0,0,0
101929536,0,0,0,0,0,0,0,0,0,0
105378951,0,0,0,0,0,0,0,0,1,1
107985740,0,0,0,0,0,1,0,0,0,1
105378665,0,0,0,0,0,0,0,0,0,1
105378667,0,0,0,0,0,1,0,0,0,0
54802,170,156,315,89,217,201,239,123,391,266
4610,91,34,4,0,1,21,86,60,157,144
105378668,2,3,0,0,0,1,5,6,13,7
84879,656,58,43,1,5,201,542,150,599,789
105378669,2,5,9,12,2,6,11,3,13,9
10487,3092,5055,3861,1531,2960,3547,2758,1450,3203,3594
5538,3632,3949,4491,2061,3808,3550,3151,2179,6066,4362
105378671,0,4,1,1,6,5,1,17,1,0
6018,1658,2128,881,843,798,1229,1308,1105,710,1364
127391,0,0,0,0,0,1,0,0,0,0
10269,897,954,1145,465,1267,932,1096,411,1353,1469
1298,3,0,0,0,1,0,5,1,5,3
107984945,0,0,0,0,0,0,0,0,0,0
64744,326,833,219,244,312,160,146,303,474,347
65243,86,30,38,39,25,50,75,18,37,67
339559,112,107,69,32,52,61,70,13,99,81
105378672,3,5,6,4,4,5,6,4,3,1
64789,32,49,78,40,43,51,60,14,127,50
127396,160,183,133,78,81,90,99,104,233,140
105378673,0,0,0,0,0,0,0,0,0,0
9783,0,2,0,1,1,3,2,0,3,7
105378675,0,0,0,0,0,0,1,0,0,0
105378674,0,0,0,0,0,0,0,0,0,0
100130557,26,107,35,36,27,40,31,32,39,32
4802,724,1031,938,523,743,757,831,442,1127,898
407034,0,0,0,0,0,0,0,0,0,0
407031,0,0,0,0,0,0,0,0,0,0
9132,3,0,1,0,2,1,5,3,2,1
105378676,0,0,0,0,0,0,0,0,0,0
163732,790,2107,612,488,467,518,446,1050,472,359
1503,153,178,171,150,130,215,161,70,143,188
100507178,8,17,8,13,7,9,15,7,3,4
200172,5,17,1,10,2,11,12,2,0,6
22955,136,403,191,98,149,183,165,126,177,187
100132074,4,6,3,0,3,4,3,15,2,1
101929901,0,0,0,0,0,0,0,0,0,0
105378678,1,0,0,0,0,0,0,0,0,0
1907,18,29,2,1,0,5,1,7,2,38
59269,112,39,36,13,18,68,75,72,63,98
2981,0,0,0,0,0,0,0,0,0,0
2980,0,0,0,0,0,0,0,0,0,0
22887,657,1272,814,796,759,787,983,744,565,1121
284716,146,343,123,141,179,211,148,16,197,176
84217,18,31,50,38,41,19,34,20,55,43
728621,56,177,239,117,131,136,118,82,210,134
79717,622,1014,2033,698,1399,865,990,614,2324,1208
10465,245,432,404,187,243,260,308,183,384,265
4904,998,1237,1354,717,827,944,755,1084,1367,844
149461,1,0,3,1,1,6,15,1,1,4
64175,729,1075,673,450,1006,719,744,515,1085,767
79078,64,144,183,101,137,84,102,163,206,121
105378683,1,1,0,2,1,0,1,0,1,1
100129924,4,1,2,3,2,2,6,2,2,2
107984946,0,4,1,3,1,3,2,4,2,0
374969,268,406,574,215,308,223,244,313,590,269
114625,46,28,96,62,109,95,70,87,138,124
51058,49,37,84,36,51,70,48,71,145,71
339539,1,0,1,0,0,0,0,0,1,0
6513,945,252,265,120,212,412,1019,415,871,1649
440584,3,0,3,0,1,1,4,0,14,4
440585,0,1,0,0,0,1,0,2,7,2
10969,975,1049,1222,484,666,813,809,189,1191,873
102465439,2,2,2,2,1,8,2,1,0,2
149465,1,0,4,3,4,8,27,1,18,3
105378685,0,0,2,1,2,0,1,1,2,0
128218,11,0,1,0,0,0,0,0,2,1
149466,5,0,1,0,1,2,2,2,6,4
7075,1979,2722,1896,1178,2637,2435,1262,2361,1764,2227
4352,10,9,3,6,4,14,13,4,4,6
105378687,27,29,3,3,1,2,2,8,12,9
991,38,9,7,4,20,7,17,24,13,19
64834,900,1216,1566,650,1529,1150,950,576,1570,1107
102466723,1,6,1,0,1,0,3,2,0,3
112268225,1,0,5,9,1,10,8,0,0,3
112950,364,842,706,326,464,600,526,237,602,560
107984947,16,49,35,22,26,29,30,21,27,29
23334,192,569,274,240,220,324,243,346,186,235
100873952,3,12,6,5,4,6,4,12,3,5
102465440,0,0,0,0,0,0,0,0,0,0
81888,85,104,102,66,66,69,62,121,71,78
5792,303,41,73,23,15,135,137,85,105,517
9682,235,449,284,175,302,291,270,76,334,378
100132774,8,25,16,14,11,17,16,5,13,19
6487,153,212,185,134,169,211,144,80,206,158
101929592,0,7,1,1,0,0,0,0,0,1
102464830,0,0,0,0,0,0,0,0,0,1
9048,0,0,1,0,0,0,0,0,0,0
105378688,0,1,2,0,4,0,0,3,1,1
101929609,16,32,14,6,15,9,6,10,15,14
9670,100,179,109,62,99,118,69,37,129,130
1802,231,674,248,162,260,317,243,26,392,247
533,867,742,1691,843,1153,1107,956,1053,1685,976
8704,78,158,110,38,93,106,93,54,177,90
149473,67,124,82,34,51,88,46,59,88,60
6536,53,24,10,1,11,47,70,28,54,126
107984948,1,0,1,1,2,1,0,1,2,0
128209,0,2,0,0,1,1,0,0,0,0
105378952,1,0,0,0,0,0,0,0,0,0
55929,323,505,422,179,284,351,263,172,365,250
79033,420,544,825,246,574,521,479,273,842,525
100874278,6,3,2,3,2,2,1,3,4,9
106635545,0,0,0,0,0,0,0,0,0,0
55182,307,745,375,165,356,324,301,139,497,382
107984951,0,0,2,1,4,0,0,1,5,2
100847089,0,0,0,0,0,0,0,0,0,0
107984950,61,109,71,35,65,78,61,28,92,69
79639,114,159,133,64,87,83,75,68,183,117
109623472,0,0,0,0,0,0,0,0,0,0
339541,19,28,6,9,17,5,9,5,18,3
105378690,2,5,2,3,2,1,0,0,2,1
26828,3,0,1,0,0,0,0,0,0,0
26830,4,0,2,2,1,0,0,3,0,0
11004,14,23,15,12,14,13,13,3,23,18
109623476,0,0,0,0,0,0,0,0,0,0
6202,3253,4256,5977,2217,3042,3460,3164,3803,6052,3565
26811,31,8,6,7,3,7,13,9,6,7
94161,6,9,5,3,3,8,1,14,1,2
94162,2,24,8,19,8,7,12,30,5,6
94163,4,8,7,11,7,14,9,21,8,6
266675,18,8,4,4,2,3,4,3,2,2
1263,1729,1756,949,617,870,1715,1117,913,699,919
343521,110,133,32,25,29,101,95,40,13,47
149478,69,87,25,26,21,105,78,20,4,24
107984952,24,27,13,24,9,30,44,13,6,17
8643,20,7,4,8,4,10,14,15,9,9
8891,404,509,571,209,356,344,349,175,471,387
79654,204,836,356,201,441,392,298,125,413,376
7389,602,770,1410,494,966,721,599,335,1181,680
57643,201,303,89,70,153,213,223,50,156,165
105378691,3,1,5,3,6,4,5,7,7,6
400752,3,1,5,3,6,4,5,7,7,6
84842,6,24,1,2,3,9,13,2,3,3
4595,217,455,204,147,151,237,170,77,187,149
114034,163,371,185,115,152,162,183,119,252,211
10420,154,206,92,43,103,99,120,55,115,135
126661,10,52,23,7,18,11,5,12,17,27
25974,819,1031,1638,635,1238,1073,860,717,1692,1026
5052,2935,3911,7014,2410,4862,4173,3499,2487,7096,4153
10327,769,1161,1820,574,1037,968,693,522,1659,1125
4678,3993,5860,3600,2860,1937,5285,3119,2463,4918,3917
149483,42,128,15,35,23,36,20,49,24,19
60313,1479,2499,1140,872,1406,1711,1356,1294,2004,2545
728963,15,7,21,23,11,10,13,71,16,14
51249,225,294,438,157,298,216,263,247,509,349
3652,230,387,377,168,249,302,238,58,318,407
105378693,0,2,0,0,0,0,1,2,0,1
23139,157,905,361,316,234,463,329,160,243,288
105378694,0,1,3,9,1,1,4,5,0,0
110117499,335,646,841,889,701,721,387,399,504,562
8503,486,1057,1592,1547,1225,1218,663,601,834,889
101929626,3,1,2,3,2,2,1,2,4,1
10103,879,658,1089,939,388,1041,562,271,916,748
110117498,0,0,0,1,0,0,1,0,1,0
55624,799,1290,849,372,784,857,657,353,1029,946
541468,25,99,66,12,27,72,56,106,65,49
8438,26,46,15,21,20,23,43,9,10,18
10489,748,1097,900,582,910,871,703,371,907,805
7388,503,469,1102,278,510,447,440,433,1124,572
387338,382,641,463,425,405,437,360,372,392,434
2166,87,114,40,26,21,98,64,30,106,118
729041,0,0,0,0,0,0,1,0,0,0
101929651,0,0,0,0,0,0,0,0,0,0
127343,1,0,0,0,0,0,0,0,0,0
105378696,0,0,0,0,0,0,0,0,0,0
100507423,21,20,18,11,15,24,24,5,19,19
148930,0,0,0,0,0,0,0,0,0,0
8569,295,529,462,310,421,468,472,296,370,426
148932,657,950,881,527,521,852,580,123,522,961
105378697,0,0,0,0,0,0,0,0,1,2
64756,214,335,357,110,267,232,199,97,416,335
374973,1,0,1,0,1,0,1,0,1,4
100130197,45,63,66,34,61,64,46,22,49,70
9813,2223,3445,3217,1716,3166,2831,2311,1251,2165,3175
105378698,1,0,2,2,3,3,3,3,3,4
105378699,0,0,0,0,0,1,0,0,0,0
1580,114,44,7,5,0,48,21,40,121,55
163720,1,0,0,1,0,1,0,0,0,0
1579,0,0,0,0,0,1,0,0,0,0
260293,8,0,3,0,1,3,7,1,14,13
199974,1,0,0,0,0,0,0,0,0,0
284541,0,0,0,0,0,0,0,0,0,0
105378701,0,0,0,0,0,0,0,0,0,0
100874253,1,0,0,1,1,0,1,0,0,0
10158,57,56,13,9,14,19,21,36,39,37
6886,243,306,330,175,236,345,234,340,236,270
6491,40,67,35,35,67,46,33,29,35,68
51727,2242,1873,3271,1281,2827,2450,2382,893,4016,3693
102724077,0,3,2,1,1,0,1,0,1,0
2301,0,0,0,0,1,0,1,0,0,1
84793,0,0,0,0,1,0,0,3,0,0
2306,0,0,0,0,1,2,2,5,0,0
107984953,0,0,0,0,0,0,0,0,0,0
388630,128,348,308,127,190,166,223,375,22,73
105379778,1,6,0,1,4,3,3,0,0,1
391037,0,0,0,2,0,0,1,0,0,0
200010,4,117,37,26,18,18,9,19,6,5
54558,352,264,314,251,210,376,325,340,225,266
84871,0,4,0,1,4,0,9,2,1,2
79656,95,198,166,85,149,92,95,72,213,111
105378706,0,0,0,0,0,0,0,0,0,0
101929721,0,0,0,0,0,0,0,0,0,0
100874313,0,0,0,0,0,0,0,0,0,0
107984954,0,0,0,0,0,0,0,0,0,0
105378708,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,1,0,0,1
105378709,0,0,0,0,0,0,0,0,0,0
107984955,0,0,0,0,0,0,0,0,0,0
105378711,1,0,0,0,0,0,0,0,0,0
105378710,0,0,0,0,0,0,0,0,0,0
105378712,0,0,0,0,0,0,0,0,0,0
63950,1,0,0,0,0,0,0,0,1,0
105378714,1,0,0,0,0,0,0,0,0,0
11124,829,1112,846,526,633,744,760,437,898,856
105378715,7,10,6,35,8,26,21,17,5,5
112268262,1,11,1,3,1,3,4,1,2,2
1031,53,78,144,64,128,65,49,85,176,75
100616189,0,0,0,0,0,0,0,0,0,0
102466656,0,0,0,0,0,0,0,0,0,0
284546,0,0,0,0,0,0,0,0,0,0
105378716,0,0,2,1,0,2,1,0,2,1
26994,1134,1291,1159,803,1259,1016,1163,1455,1069,1595
22996,45,158,47,50,31,27,46,22,12,48
105378717,0,7,0,1,1,0,3,6,0,3
102724097,0,0,0,1,0,0,0,3,0,0
2060,1115,1697,1088,1017,1136,1324,1298,932,833,1469
105378720,2,46,13,28,15,20,11,27,3,21
441884,0,0,0,0,0,0,0,0,0,0
105378719,0,0,0,1,1,1,1,0,0,2
114883,1000,1092,1259,681,1014,867,961,583,1071,1042
4898,1327,1906,1273,886,1042,1252,968,754,1140,1268
105378721,39,58,35,23,28,39,30,18,36,39
100313892,4,3,1,1,2,2,1,1,1,1
5865,0,10,0,0,0,0,0,0,2,0
